rad,pmax,pmin,pmed,tmax,tmin,tmed,tomax,tomin,tomed,prec,urar,urmax,urmin,ventodir,rajada,ventovel
,1017.95,1004.4,0.09551020408163266,30.7,16.9,22.454421768707483,23.7,14.4,18.887074829931972,46.9,80.7326530612245,93.0,57.0,161.51700680272108,30.6,4.373469387755102
,1017.27,999.66,-0.06302631578947368,36.3,16.8,23.575,24.3,15.4,19.426973684210527,90.7,79.15986842105262,95.0,30.0,180.9934210526316,33.8,4.152631578947369
,1018.29,1003.39,0.0892156862745098,34.0,19.1,24.754248366013073,26.1,14.8,20.145098039215686,42.9,76.77320261437907,93.0,39.0,191.23529411764707,32.2,5.063398692810458
,1018.96,1007.79,-0.03071428571428572,35.3,18.5,24.195454545454545,23.8,16.9,20.098701298701297,5.6,78.81948051948052,94.0,44.0,177.07142857142858,22.5,3.624675324675325
,1014.9,1004.06,-0.011184210526315791,38.5,20.6,25.960526315789473,25.3,17.4,21.52565789473684,13.8,77.69605263157894,93.0,39.0,193.32236842105263,24.1,4.292105263157895
,1014.56,1010.84,0.009793103448275865,31.2,20.1,24.15655172413793,21.9,17.3,19.552413793103447,3.1,76.22896551724138,91.0,52.0,154.83448275862068,20.9,3.2013793103448274
,1015.58,1006.43,-0.04111111111111111,35.5,18.9,25.832679738562092,27.9,17.1,22.230718954248367,213.79999999999998,81.84771241830066,96.0,46.0,190.33986928104576,22.5,3.0274509803921568
,1016.93,1002.03,0.018028169014084508,37.1,22.2,28.278169014084508,27.4,20.2,23.869718309859156,92.5,78.28028169014084,95.0,49.0,178.11267605633802,29.0,3.9126760563380283
,1015.24,1006.43,-0.026560509554140126,35.0,21.7,26.47834394904459,25.7,19.2,22.828025477707005,22.900000000000002,81.21464968152867,95.0,45.0,153.43312101910828,19.3,2.9273885350318474
,1011.51,1007.11,0.005409836065573774,36.2,25.2,28.81639344262295,27.7,21.3,24.63770491803279,2.9,78.9672131147541,90.0,58.0,199.81967213114754,24.1,4.360655737704918
,1012.87,1007.45,0.049230769230769224,28.4,25.7,27.076923076923077,26.8,24.7,25.615384615384617,3.6,91.84615384615384,95.0,87.0,131.15384615384616,12.9,3.0615384615384613
,1018.63,1006.77,0.05787671232876712,40.4,21.4,26.36418918918919,27.4,20.2,23.205405405405408,52.1,83.64662162162162,95.0,39.0,141.44594594594594,29.0,3.652027027027027
,1017.61,1012.19,0.041237113402061855,36.0,22.6,29.37547169811321,26.8,21.9,25.049056603773582,0.0,78.75377358490566,96.0,57.0,218.83962264150944,22.5,5.4547169811320755
,1021.67,1010.16,-0.012611464968152863,36.0,23.0,28.538216560509554,26.7,12.3,24.113375796178346,86.4,78.22420382165606,100.0,41.0,201.59235668789808,27.4,4.731847133757961
,1019.98,1012.19,-0.025763888888888888,33.4,17.8,24.390972222222224,29.0,15.8,20.460416666666667,466.1,79.75694444444444,100.0,49.0,149.48611111111111,22.5,3.9618055555555554
,1019.3,1010.16,-0.04296052631578948,34.1,18.7,25.78235294117647,30.7,17.1,21.245098039215687,79.0,77.63986928104575,100.0,46.0,181.45098039215685,24.1,3.5535947712418303
,1017.27,1009.14,0.0058750000000000035,37.1,22.0,26.47951807228916,25.6,-13.2,22.65180722891566,40.89999999999999,80.68915662650602,96.0,5.0,168.42168674698794,17.7,2.9602409638554215
,1028.45,1008.47,0.06507352941176471,35.3,17.0,24.631617647058825,26.2,11.1,19.906617647058823,10.0,76.32573529411764,96.0,45.0,172.15441176470588,30.6,5.301470588235294
,1023.71,1012.19,-0.04915151515151516,34.1,18.9,22.70969696969697,24.8,18.3,20.70121212121212,143.9,89.16,97.0,52.0,167.38181818181818,22.5,2.1563636363636363
,1018.29,1011.18,0.00854166666666667,34.9,18.4,24.118055555555557,24.6,13.7,19.793750000000003,0.8,78.24444444444445,96.0,43.0,169.22916666666666,25.7,4.229861111111111
,1018.96,1008.13,-0.0346875,34.1,14.0,22.48375,23.3,13.1,18.448124999999997,0.3,79.71875,98.0,45.0,150.7625,16.1,2.503125
,1021.33,1009.48,0.029054054054054066,32.6,14.4,21.52635135135135,21.9,11.3,16.80675675675676,5.7,76.79594594594595,99.0,35.0,150.63513513513513,27.4,2.812162162162162
,1027.43,1009.14,-0.0343661971830986,31.2,14.4,22.907042253521126,23.1,13.5,19.272535211267606,29.0,81.48661971830987,98.0,42.0,124.44366197183099,25.7,3.5901408450704224
,1028.11,1013.88,-0.10845161290322582,28.2,15.6,21.60705128205128,22.7,13.7,19.08397435897436,18.8,86.26474358974359,98.0,60.0,217.68589743589743,17.7,2.3602564102564103
,1025.4,1014.22,0.03721518987341772,29.3,15.6,20.00506329113924,22.3,14.2,17.731012658227847,37.6,87.07974683544305,96.0,63.0,147.34810126582278,17.7,3.1392405063291138
,1026.08,1006.77,0.038214285714285715,28.8,11.7,19.54345238095238,22.5,6.4,15.327976190476189,1.0,77.63630952380952,97.0,45.0,210.78571428571428,20.9,3.0875000000000004
,1026.41,1011.51,-0.04337662337662338,28.3,14.3,19.36948051948052,21.3,12.3,16.711038961038962,33.6,85.09545454545454,98.0,60.0,214.67532467532467,17.7,2.903246753246753
,1027.09,1013.88,0.01181818181818182,23.3,11.7,17.17727272727273,18.6,7.6,13.47922077922078,14.5,79.55909090909091,97.0,51.0,221.35714285714286,24.1,4.047402597402597
,1024.04,1005.76,-0.07947712418300654,27.6,14.0,19.662745098039217,21.1,13.3,17.50588235294118,15.3,87.95032679738561,97.0,59.0,227.96732026143792,22.5,2.216339869281046
,1025.06,1003.05,0.1797972972972973,23.3,5.6,14.956756756756755,18.5,-4.3,10.481081081081081,105.89999999999999,76.82364864864864,98.0,26.0,212.1081081081081,25.7,3.235810810810811
,1027.09,1020.66,0.25500000000000006,16.1,11.3,13.466666666666667,11.7,8.7,10.391666666666667,2.7,81.875,93.0,71.0,147.45833333333334,22.5,6.058333333333334
