rad,p_estacao,p_mar,pmax,pmin,t_seco,tmax,tmin,t_orvalho,tomax,tomin,prec,urar,urmax,urmin,ventodir,rajada,ventovel
219.03473053892216,1019.0383233532933,1019.8383233532934,1025.8,1010.5,15.377245508982035,20.3,11.0,11.960479041916168,16.2,7.0,23.4,80.59880239520957,93.0,60.0,210.79640718562874,11.8,1.5946107784431138
324.1654761904762,1016.5785714285715,1017.3785714285715,1021.0,1012.2,16.39107142857143,21.2,4.7,12.873214285714285,17.8,-2.2,28.400000000000002,81.25595238095238,93.0,27.0,207.29761904761904,13.3,0.9952380952380951
433.5654761904762,1018.7797619047619,1019.5767857142857,1025.2,1003.6,15.999404761904762,22.1,8.3,12.176190476190476,17.3,6.8,4.4,78.93452380952381,93.0,50.0,217.5297619047619,11.8,1.3380952380952382
298.36071428571427,1018.3363095238095,1019.1351190476191,1026.0,1011.7,17.24047619047619,23.2,12.6,14.227380952380951,18.4,9.3,55.199999999999996,83.06547619047619,94.0,49.0,203.57142857142858,11.5,1.2154761904761904
470.08502994011974,1018.0083832335329,1018.8065868263474,1024.4,1009.3,16.79640718562874,22.9,8.4,13.085029940119759,18.0,6.6,0.0,79.55089820359281,94.0,44.0,194.46706586826346,9.9,1.2377245508982035
469.4565476190476,1018.4345238095239,1019.2196428571428,1026.5,1012.8,19.535714285714285,29.8,15.7,15.604761904761904,17.8,10.2,0.0,79.55357142857143,94.0,30.0,188.32738095238096,9.3,1.4345238095238095
245.24821428571425,1014.8684523809524,1015.639880952381,1026.2,1004.6,18.32202380952381,25.8,14.6,14.354166666666666,19.1,7.4,18.8,78.5,93.0,45.0,211.83928571428572,15.3,1.5178571428571428
459.10178571428577,1020.0654761904761,1020.8559523809523,1027.0,1014.1,18.598809523809525,25.5,13.3,14.787500000000001,18.7,10.4,0.0,79.11309523809524,94.0,56.0,227.67857142857142,9.4,1.3785714285714286
569.9678571428572,1016.9970238095239,1017.7827380952381,1023.7,1003.4,17.98452380952381,30.4,9.1,12.991071428571429,17.9,3.5,11.2,74.60714285714286,94.0,34.0,184.9702380952381,14.0,1.4220238095238096
435.8285714285714,1016.4077380952381,1017.1940476190476,1022.9,1006.0,17.754166666666666,23.9,11.0,13.767261904761906,17.4,9.4,33.2,78.35119047619048,94.0,50.0,208.36904761904762,13.3,1.619047619047619
368.8255952380953,1020.8660714285714,1021.664880952381,1027.1,1014.8,16.811904761904763,24.2,11.7,13.904761904761905,17.0,8.6,154.2,83.63690476190476,93.0,57.0,192.17261904761904,16.2,1.6208333333333333
505.7958333333333,1018.835119047619,1019.6184523809524,1033.7,1004.5,16.433928571428574,22.8,6.4,11.773214285714285,18.1,-2.7,33.8,75.26190476190476,92.0,30.0,191.74404761904762,14.8,1.7202380952380953
593.3982142857143,1021.4071428571428,1022.1970238095239,1027.5,1011.3,18.385714285714286,24.8,13.0,14.727380952380951,17.7,8.4,6.6,80.11904761904762,93.0,51.0,189.78571428571428,15.5,1.4113095238095237
669.1833333333334,1023.7434523809524,1024.539880952381,1032.0,1011.8,16.02559523809524,23.3,6.6,9.897619047619047,17.3,1.2,2.2,68.08333333333333,92.0,37.0,194.01785714285714,12.1,1.9934523809523808
504.68333333333334,1018.5767857142857,1019.3613095238096,1029.2,1005.4,17.992261904761904,33.6,10.0,14.001190476190475,20.1,6.1,33.8,78.79166666666667,93.0,37.0,190.78571428571428,16.0,1.6666666666666667
600.7664670658683,1020.2119760479042,1021.0095808383234,1027.6,1011.6,17.068263473053893,24.4,12.5,13.325149700598804,17.7,7.1,48.0,79.41916167664671,92.0,44.0,206.36526946107784,10.1,1.4269461077844312
766.2154761904761,1015.2892857142857,1016.0738095238095,1022.3,1004.8,17.860119047619047,26.3,8.8,11.81547619047619,18.1,0.0,15.0,70.02380952380952,92.0,24.0,204.71428571428572,11.1,1.5851190476190478
643.802380952381,1019.9892857142858,1020.7827380952381,1025.8,1012.6,18.55595238095238,25.8,14.2,13.847619047619048,18.2,7.6,10.0,74.83928571428571,93.0,44.0,191.64285714285714,12.0,1.9797619047619048
668.0601190476191,1013.6142857142858,1014.3904761904762,1020.4,1002.1,18.85,25.5,12.8,14.382738095238096,18.7,8.1,21.8,76.1547619047619,92.0,38.0,177.36309523809524,14.8,2.031547619047619
333.4583333333333,1020.2208333333334,1021.0136904761904,1028.3,1011.8,18.575,25.0,12.8,16.09642857142857,19.8,9.9,148.0,85.85714285714286,93.0,60.0,173.79166666666666,13.8,1.5726190476190476
816.2607142857142,1014.3446428571428,1015.1053571428572,1021.9,1002.9,21.20714285714286,29.6,16.7,17.28035714285714,20.5,14.4,28.4,79.05952380952381,92.0,49.0,176.22619047619048,11.0,1.711904761904762
893.672619047619,1011.9755952380953,1012.7113095238095,1019.6,998.8,22.942857142857143,33.6,16.3,16.961309523809526,21.8,10.7,3.0,70.57738095238095,91.0,31.0,178.51785714285714,14.4,1.7988095238095236
880.6553571428572,1021.4690476190475,1022.2565476190476,1028.7,1002.8,18.5,25.5,12.3,11.977380952380953,20.5,5.6,4.2,66.67857142857143,88.0,42.0,192.67857142857142,15.8,2.325
990.6541666666666,1015.9875,1016.7470238095239,1022.9,1009.1,20.78035714285714,27.9,12.6,15.401785714285714,20.3,10.5,6.800000000000001,72.30357142857143,91.0,44.0,174.98809523809524,11.1,1.7797619047619047
1165.7232142857142,1015.2720238095238,1016.0059523809524,1020.2,1003.9,23.113690476190477,30.2,14.3,15.057738095238093,22.2,4.3,3.4,63.19642857142857,91.0,21.0,167.7202380952381,10.6,1.8863095238095238
663.5428571428571,1014.5821428571428,1015.3130952380952,1018.8,1009.1,22.84047619047619,28.2,18.6,18.675595238095237,21.9,13.9,69.8,77.94047619047619,92.0,50.0,148.625,13.1,2.6726190476190474
714.4589285714286,1009.8922619047619,1010.6011904761905,1018.2,1005.1,23.880357142857143,29.7,19.8,20.9,23.4,16.8,103.6,83.77380952380952,92.0,62.0,118.89880952380952,11.2,1.8720238095238095
974.9053571428572,1010.202380952381,1010.9047619047619,1014.0,1005.7,24.85535714285714,30.1,18.8,20.549404761904764,23.7,17.2,33.2,77.58928571428571,92.0,54.0,163.39880952380952,10.6,1.831547619047619
864.0428571428572,1010.2202380952381,1010.9428571428571,1016.7,998.9,23.254761904761907,37.0,17.1,16.597619047619048,24.4,10.1,40.0,67.57142857142857,90.0,30.0,179.89285714285714,16.9,1.2958333333333332
795.054761904762,1015.9785714285714,1016.7357142857143,1018.3,1012.4,21.9625,28.0,17.7,18.005357142857143,20.9,13.9,292.0,79.48809523809524,93.0,48.0,173.36309523809524,10.1,0.4505952380952381
999.8446428571428,1013.0744047619048,1013.7874999999999,1017.5,1005.0,24.010119047619046,32.0,15.9,18.948809523809523,22.7,8.9,72.4,74.7797619047619,93.0,29.0,166.0654761904762,15.7,0.9369047619047619
927.1624999999999,1014.3869047619048,1015.1130952380952,1022.7,1004.5,23.825595238095236,29.6,17.6,18.373809523809523,23.0,13.3,7.8,72.26190476190476,89.0,43.0,181.8452380952381,12.2,1.2863095238095237
1025.1958333333332,1011.2690476190477,1011.9755952380953,1019.0,1004.0,25.551190476190477,32.5,19.0,20.30595238095238,23.8,14.1,38.0,73.88690476190476,92.0,42.0,157.53571428571428,13.0,1.6892857142857143
758.2714285714286,1012.632738095238,1013.332738095238,1018.5,1004.0,25.75297619047619,31.1,21.3,21.46607142857143,23.9,17.6,50.8,78.04166666666667,92.0,46.0,158.26190476190476,9.6,1.5291666666666666
1079.8880952380953,1010.9535714285715,1011.6547619047619,1014.7,1006.3,26.886904761904763,34.3,19.2,20.47142857142857,23.9,16.6,4.2,69.20833333333333,89.0,41.0,189.61904761904762,12.7,1.713690476190476
850.2964285714285,1009.1636904761905,1009.8636904761905,1012.6,1004.1,25.991071428571427,32.2,21.4,21.47083333333333,24.7,15.6,144.0,77.0952380952381,93.0,39.0,205.83333333333334,13.1,1.5482142857142858
956.4845238095238,1012.6011904761905,1013.3041666666667,1015.3,1010.0,26.054761904761904,32.3,20.1,20.235714285714284,23.1,12.8,46.0,71.70833333333333,92.0,44.0,172.42857142857142,10.7,1.4357142857142857
795.1767857142858,1009.4827380952381,1010.1988095238095,1022.8,999.3,24.783333333333335,32.3,16.3,19.241071428571427,23.6,9.1,40.6,72.33333333333333,91.0,42.0,195.10714285714286,15.2,1.2511904761904762
612.4398809523809,1013.6964285714286,1014.417261904762,1020.7,1005.6,23.817261904761907,32.4,19.0,20.22440476190476,22.9,15.5,73.6,81.05952380952381,92.0,48.0,183.0,9.0,0.9636904761904762
744.5541666666667,1014.1434523809525,1014.852380952381,1021.7,1006.5,25.22738095238095,31.6,18.8,20.445238095238096,23.6,16.3,4.4,75.64285714285714,91.0,48.0,183.08928571428572,8.9,1.1077380952380953
717.5136904761905,1012.3363095238095,1013.0363095238096,1017.9,1006.1,25.586904761904766,30.7,21.7,21.34583333333333,24.2,17.2,35.8,78.14880952380952,91.0,52.0,201.58333333333334,8.8,1.0029761904761905
912.3994047619047,1016.1779761904761,1016.882738095238,1018.5,1011.0,25.692261904761907,30.8,20.2,20.64047619047619,24.4,15.9,51.4,75.05357142857143,92.0,45.0,171.1547619047619,10.2,0.3351190476190476
771.8,1014.8499999999999,1015.5505952380952,1019.8,1009.0,25.919642857142858,33.9,21.8,20.9375,23.7,15.4,55.4,74.83928571428571,92.0,40.0,185.25,12.7,0.44761904761904764
848.5738095238095,1014.667261904762,1015.3875,1018.7,1011.1,23.96309523809524,31.0,17.7,17.52261904761905,22.5,8.6,13.4,68.38095238095238,90.0,42.0,198.53571428571428,14.2,1.6732142857142858
514.0946428571428,1016.7232142857143,1017.4821428571429,1020.5,1011.1,22.191071428571426,29.7,17.8,17.791071428571428,20.9,12.9,48.4,77.26785714285714,92.0,41.0,197.5297619047619,10.0,0.20535714285714285
592.7315476190475,1015.047619047619,1015.7886904761905,1020.9,1008.1,22.876190476190477,29.1,18.8,18.807738095238093,21.7,16.6,15.8,78.55357142857143,92.0,53.0,192.24404761904762,12.7,0.3821428571428572
573.85,1013.2761904761904,1014.0309523809525,1022.6,1001.8,20.236309523809524,26.5,11.3,14.951785714285714,21.7,4.1,30.0,73.7202380952381,92.0,27.0,221.61904761904762,14.1,0.5321428571428571
612.7928571428571,1017.2464285714285,1018.0041666666667,1023.0,1010.2,21.66904761904762,27.2,15.7,17.23035714285714,20.3,13.6,8.4,76.91071428571429,92.0,50.0,197.91071428571428,8.9,0.37976190476190474
509.77857142857147,1015.9988095238094,1016.7291666666666,1020.4,1012.6,23.39702380952381,29.1,17.4,19.558333333333334,22.1,15.5,33.400000000000006,79.79166666666667,92.0,48.0,210.63690476190476,8.4,0.2654761904761905
547.3714285714285,1017.8648809523809,1018.6386904761904,1021.1,1013.5,19.7,27.9,11.7,13.380357142857143,21.7,7.6,2.2,68.23214285714286,90.0,38.0,205.4047619047619,11.7,0.5339285714285714
589.6173652694611,1019.3389221556887,1020.1179640718564,1023.3,1014.7,18.942514970059882,26.3,12.0,13.320958083832334,17.1,6.9,0.2,71.7185628742515,92.0,30.0,213.37125748502993,9.5,0.9449101796407187
391.42857142857144,1018.6357142857142,1019.4011904761904,1022.2,1014.6,21.379166666666666,26.6,15.8,17.469047619047622,20.6,12.5,8.8,79.10714285714286,93.0,53.0,213.29761904761904,11.1,1.2738095238095237
470.48035714285714,1020.7261904761905,1021.5113095238095,1024.9,1015.8,18.59464285714286,26.8,12.5,14.098809523809523,17.9,8.2,1.0,76.69642857142857,94.0,32.0,218.88095238095238,9.2,0.6452380952380953
462.66526946107786,1017.2526946107785,1018.0227544910178,1023.0,1009.2,20.068263473053893,31.8,13.8,14.937724550898203,18.6,9.1,7.2,74.83832335329342,93.0,26.0,219.22155688622755,11.8,1.2113772455089822
280.9220238095238,1020.6577380952381,1021.452380952381,1027.9,1009.8,15.963095238095239,24.2,10.0,11.291666666666666,19.2,3.5,95.0,75.38095238095238,93.0,39.0,212.3452380952381,13.8,1.4494047619047619
401.8863095238095,1018.389880952381,1019.1744047619047,1027.7,1009.9,18.504761904761907,31.7,7.7,13.506547619047618,18.0,6.2,10.8,74.28571428571429,92.0,31.0,242.83333333333334,7.7,0.8892857142857143
427.71964285714284,1019.8357142857143,1020.6160714285714,1028.0,1012.4,19.345238095238095,30.4,12.7,13.819642857142856,18.3,7.2,0.2,72.19047619047619,93.0,30.0,215.08928571428572,12.8,0.6982142857142857
403.7327380952381,1017.9583333333334,1018.7464285714285,1025.1,1009.3,18.95714285714286,26.2,13.2,14.730952380952383,19.1,11.2,20.2,77.5297619047619,93.0,46.0,207.08928571428572,9.3,0.8327380952380953
338.19642857142856,1014.367261904762,1015.1505952380952,1023.1,996.4,17.570833333333333,24.2,10.3,13.011309523809524,19.1,5.1,78.2,76.33333333333333,93.0,33.0,207.42261904761904,16.5,0.7886904761904762
342.364880952381,1026.0410714285713,1026.8392857142858,1033.3,1018.7,17.317261904761907,24.5,12.0,13.12202380952381,18.2,6.0,5.0,76.7202380952381,92.0,56.0,224.71428571428572,11.5,0.6970238095238095
443.7017857142857,1021.0672619047618,1021.860119047619,1027.7,1012.8,18.125,26.3,9.0,13.956547619047617,18.5,5.6,3.0,77.45833333333333,93.0,46.0,204.04761904761904,11.9,1.7946428571428572
625.672619047619,1019.6226190476191,1020.4071428571428,1024.5,1014.1,19.120833333333334,27.3,11.8,15.025595238095239,18.5,10.4,0.6000000000000001,78.33333333333333,94.0,48.0,199.53571428571428,11.0,1.3035714285714286
254.2095238095238,1020.1386904761904,1020.9291666666667,1029.9,1010.6,18.157738095238095,28.7,13.0,14.10357142857143,19.8,3.2,49.2,78.28571428571429,93.0,42.0,191.64880952380952,17.3,0.7970238095238096
651.2469879518072,1015.1469879518072,1015.9180722891566,1025.6,1001.3,19.396385542168677,28.2,10.3,15.236746987951808,19.5,6.9,27.2,77.74096385542168,93.0,53.0,186.96987951807228,11.5,1.5319277108433735
555.072619047619,1012.460119047619,1013.2244047619048,1025.7,999.3,18.135119047619046,28.9,9.9,12.957142857142859,19.7,0.9,38.4,72.82738095238095,93.0,32.0,189.76785714285714,16.6,1.6011904761904763
537.0166666666667,1018.6517857142857,1019.4440476190476,1027.1,1009.1,17.47202380952381,25.2,8.0,13.567857142857143,19.6,3.8,20.8,78.80952380952381,93.0,42.0,202.7797619047619,8.8,0.6690476190476191
458.4797619047619,1018.2625,1019.0446428571429,1029.2,1004.2,19.652380952380952,25.2,12.0,16.14047619047619,20.9,9.8,10.4,80.54761904761905,93.0,56.0,180.10119047619048,12.0,1.5666666666666667
795.132142857143,1014.4619047619047,1015.2279761904762,1022.3,1004.9,20.15357142857143,31.8,9.8,14.736904761904762,20.0,2.2,0.6000000000000001,72.52380952380952,92.0,30.0,190.82738095238096,13.4,1.9148809523809522
666.2714285714286,1013.5535714285714,1014.2821428571428,1018.8,1006.5,22.779761904761905,28.5,18.2,18.968452380952378,22.2,17.0,18.6,79.83333333333333,93.0,52.0,186.76785714285714,14.0,1.0095238095238095
509.10138888888895,1015.4513888888889,1016.2381944444444,1023.1,1004.4,19.627083333333335,22.5,16.6,16.31527777777778,20.3,9.9,64.0,81.72916666666667,93.0,58.0,188.92361111111111,12.8,0.84375
250.9672619047619,1012.0797619047619,1012.867261904762,1018.2,1002.5,18.79345238095238,23.1,15.2,15.543452380952383,20.1,8.9,218.8,82.05952380952381,93.0,49.0,184.32738095238096,11.3,0.6529761904761905
492.44226190476195,1018.422619047619,1019.2125000000001,1025.9,1009.1,18.929166666666667,24.9,14.7,15.390476190476189,19.2,10.6,75.6,80.44047619047619,93.0,54.0,177.05357142857142,12.6,1.0541666666666667
432.0434523809524,1018.6613095238096,1019.45,1023.4,1007.0,19.753571428571426,26.7,15.7,15.754166666666666,19.0,11.6,33.199999999999996,78.25,93.0,57.0,188.02380952380952,11.7,0.4851190476190476
550.1946428571429,1009.5791666666667,1010.3178571428571,1017.8,1000.0,21.51607142857143,31.1,17.3,17.611904761904764,22.2,12.7,71.6,79.06547619047619,93.0,53.0,192.08333333333334,13.1,1.7553571428571426
665.777380952381,1011.3011904761905,1012.0470238095238,1018.7,1000.3,20.792261904761904,29.5,12.1,16.435714285714283,20.7,2.4,78.2,78.0297619047619,93.0,26.0,191.08333333333334,10.6,1.6011904761904763
886.2607142857142,1014.2214285714286,1014.9553571428571,1021.7,1003.5,22.575,30.8,15.0,17.19047619047619,22.2,11.3,8.2,72.5,90.0,48.0,180.75,12.2,0.9714285714285713
377.8529761904762,1008.3839285714286,1009.0886904761904,1016.8,1001.8,22.835714285714285,28.8,18.3,20.01964285714286,23.8,14.7,161.2,84.51190476190476,93.0,60.0,215.85119047619048,11.1,0.30238095238095236
990.5309523809525,1015.039880952381,1015.7750000000001,1023.3,1003.4,23.058928571428574,32.6,16.7,17.342261904761905,23.6,5.8,11.8,71.26785714285714,91.0,30.0,181.16071428571428,12.1,0.9928571428571429
699.004761904762,1011.9410714285715,1012.6577380952381,1019.2,1007.0,23.686309523809523,29.5,20.0,20.75,24.3,17.4,163.6,83.98809523809524,93.0,65.0,157.08928571428572,9.9,0.3625
542.8857142857144,1014.6196428571429,1015.3619047619047,1020.3,1005.9,23.336904761904762,33.9,18.7,19.78035714285714,24.1,13.3,31.2,81.14285714285714,92.0,47.0,194.55357142857142,13.8,0.769047619047619
1060.6095238095238,1013.4321428571429,1014.1488095238095,1019.5,1009.1,25.389285714285712,30.8,19.2,20.28452380952381,24.1,11.6,16.0,74.11309523809524,93.0,36.0,163.13690476190476,10.9,0.3952380952380953
956.8910714285715,1011.354761904762,1012.054761904762,1015.4,1007.2,26.6,32.7,21.0,20.80297619047619,23.7,17.0,14.0,71.29761904761905,89.0,44.0,145.63095238095238,12.5,0.506547619047619
1040.8238095238096,1012.6208333333333,1013.3333333333334,1018.4,1004.0,25.22738095238095,34.0,19.3,17.811904761904763,24.3,12.9,0.0,64.33928571428571,87.0,37.0,186.11904761904762,13.0,1.0672619047619047
735.0630952380952,1013.6351190476191,1014.3470238095238,1017.7,1008.0,23.64464285714286,29.8,20.2,20.132738095238096,22.9,17.2,133.6,81.24404761904762,92.0,61.0,189.07142857142858,10.4,0.25297619047619047
930.1958333333333,1011.5875000000001,1012.2934523809523,1017.6,1004.9,26.201190476190476,34.7,21.3,21.34583333333333,26.2,16.3,26.2,75.38690476190476,89.0,43.0,189.63690476190476,14.5,0.8672619047619047
771.2744047619047,1010.4541666666667,1011.1541666666666,1015.8,1005.0,26.104761904761908,33.7,22.4,22.439880952380953,25.9,18.3,75.2,80.83333333333333,92.0,56.0,185.97619047619048,11.5,0.4333333333333333
578.4833333333333,1016.2809523809525,1017.0267857142857,1019.7,1012.0,22.448214285714286,28.6,18.9,18.344047619047622,21.4,15.2,61.6,78.21428571428571,92.0,52.0,175.9047619047619,11.7,0.5488095238095239
1055.882142857143,1014.695238095238,1015.4113095238096,1020.3,1010.1,25.288690476190474,33.3,18.6,19.998809523809523,24.1,16.9,5.0,73.48214285714286,92.0,50.0,179.85714285714286,9.1,0.35535714285714287
1021.6964285714286,1014.6720238095238,1015.3720238095239,1017.7,1010.4,28.007738095238096,33.0,23.4,22.667261904761904,24.4,19.9,12.6,73.57142857142857,90.0,48.0,151.13690476190476,10.6,0.4625
676.2110344827587,1014.1110344827587,1014.8227586206896,1019.9,1008.2,25.811034482758622,34.5,20.8,21.23793103448276,25.2,16.4,37.8,76.61379310344827,91.0,48.0,185.89655172413794,12.0,0.7731034482758621
894.6411392405063,1011.5291139240506,1012.2291139240507,1021.8,1006.6,26.39746835443038,33.5,21.5,21.469620253164557,24.8,16.2,5.2,75.22151898734177,91.0,47.0,172.01898734177215,9.2,0.4126582278481013
922.5656934306569,1012.8262773722629,1013.5262773722628,1020.6,1006.6,26.892700729927007,32.1,22.9,22.192700729927008,24.9,19.1,31.599999999999998,76.12408759124088,91.0,55.0,164.04379562043795,9.7,0.32043795620437954
694.4477064220184,1014.0678899082568,1014.7788990825687,1019.6,1009.2,24.53211009174312,29.6,20.0,20.53302752293578,23.8,14.9,20.6,79.10091743119266,92.0,50.0,170.5137614678899,12.7,1.1091743119266053
1296.4263157894738,1013.4271929824561,1014.1350877192982,1019.2,1003.7,26.84122807017544,33.0,20.3,20.55526315789474,25.1,14.5,6.4,69.30701754385964,90.0,49.0,121.48245614035088,10.5,0.6394736842105264
1793.2519230769233,1012.0269230769231,1012.7307692307693,1024.5,1001.7,27.601923076923075,35.1,22.2,20.751923076923074,24.8,13.9,3.4,66.76923076923077,88.0,47.0,124.6923076923077,11.6,1.1596153846153845
1711.392405063291,1015.626582278481,1016.326582278481,1019.7,1011.4,26.974683544303797,31.6,23.0,18.717721518987343,22.5,14.2,0.0,61.21518987341772,78.0,41.0,128.0379746835443,10.1,0.5683544303797469
1170.3015384615385,1014.2400000000001,1014.943076923077,1020.9,1009.7,26.42615384615385,31.1,21.3,20.11230769230769,23.3,14.5,0.0,68.61538461538461,83.0,49.0,118.0,11.1,0.8753846153846153
1166.4071428571428,1013.6428571428571,1014.3428571428572,1017.9,1010.9,26.04047619047619,28.8,23.5,21.188095238095237,22.7,18.0,1.4,74.92857142857143,89.0,61.0,116.38095238095238,8.1,0.4095238095238095
1780.964,1016.8839999999999,1017.592,1021.0,1012.3,24.965999999999998,27.8,18.2,14.948,23.4,7.2,0.2,55.36,90.0,30.0,137.92,9.4,0.462
1596.0214285714285,1012.945238095238,1013.6547619047619,1020.6,1006.4,25.242857142857144,28.5,18.4,19.938095238095237,22.1,16.3,3.0,72.95238095238095,89.0,56.0,145.04761904761904,11.1,0.6928571428571428
1365.0510204081634,1012.8448979591838,1013.5448979591836,1017.8,1006.6,25.381632653061224,30.0,21.3,20.544897959183675,23.3,15.9,0.0,75.12244897959184,92.0,44.0,133.81632653061226,8.2,0.15510204081632653
1523.6153846153845,1009.876923076923,1010.5769230769231,1015.0,1006.0,27.35641025641026,33.4,21.5,21.1974358974359,22.9,17.4,0.0,69.94871794871794,90.0,42.0,139.17948717948718,8.1,0.40512820512820513
1486.1,1016.9777777777776,1017.7555555555555,1021.5,1009.2,19.266666666666666,22.9,16.0,10.433333333333334,20.3,5.3,0.4,58.44444444444444,86.0,39.0,130.66666666666666,9.7,1.1222222222222222
1617.5181818181818,1017.4969696969697,1018.2454545454545,1023.2,1008.5,22.015151515151516,25.9,13.9,15.433333333333334,20.2,9.8,0.2,66.72727272727273,93.0,47.0,105.87878787878788,10.6,0.5757575757575758
1716.1541666666665,1019.5333333333333,1020.3208333333333,1025.4,1013.2,20.316666666666666,24.5,16.3,10.008333333333333,17.1,3.8,0.0,52.208333333333336,73.0,37.0,158.41666666666666,12.5,1.2125000000000001
1387.6261904761905,1019.0833333333334,1019.8452380952381,1023.2,1012.3,21.697619047619046,26.6,17.2,16.133333333333333,17.9,13.0,0.2,71.19047619047619,94.0,54.0,121.52380952380952,14.6,0.9142857142857143
1459.5279069767441,1015.7418604651164,1016.4558139534884,1021.8,1012.1,25.36046511627907,32.6,19.9,17.42325581395349,19.7,12.8,0.0,64.0,92.0,30.0,134.4418604651163,9.1,0.22558139534883723
421.2955357142857,1014.7357142857143,1015.5017857142857,1020.3,1007.2,21.258928571428573,30.6,17.2,17.517857142857142,19.9,14.8,1.4000000000000001,80.25,93.0,40.0,218.22321428571428,10.8,0.19464285714285715
377.8452380952381,1016.1720238095238,1016.9607142857143,1024.7,1008.2,16.057142857142857,24.6,7.4,11.366666666666665,19.8,1.8,84.6,74.76190476190476,93.0,41.0,190.53571428571428,11.9,0.7583333333333334
336.1730538922156,1019.5838323353294,1020.3814371257486,1026.9,1011.8,14.738323353293413,24.5,6.4,11.220359281437126,16.2,3.6,88.8,80.54491017964072,94.0,37.0,200.83832335329342,12.7,0.48323353293413174
154.73291925465838,1022.0906832298137,1022.8906832298136,1029.4,1013.9,13.903105590062113,16.7,11.8,11.752795031055902,14.9,8.7,111.8,87.09316770186335,94.0,69.0,174.96273291925465,10.9,1.0826086956521739
484.1547619047619,1024.8636904761904,1025.6636904761904,1029.6,1018.4,16.652380952380952,22.9,11.0,13.907142857142858,17.4,10.0,6.6000000000000005,84.54761904761905,95.0,50.0,184.48214285714286,10.3,1.4404761904761905
529.527380952381,1020.4607142857143,1021.257142857143,1025.1,1015.1,17.711904761904762,24.4,11.8,14.745833333333334,18.1,10.7,0.2,83.66071428571429,95.0,45.0,227.89285714285714,8.3,1.4011904761904763
395.5892857142857,1022.952380952381,1023.7523809523809,1030.3,1015.9,18.476190476190474,22.7,14.2,14.816071428571428,18.2,7.3,11.6,79.83928571428571,94.0,54.0,204.5297619047619,15.0,1.8178571428571426
462.6279761904762,1016.8440476190475,1017.6386904761904,1021.6,1008.8,17.332738095238096,24.3,8.7,13.436309523809525,18.3,2.7,2.8000000000000003,79.05952380952381,94.0,39.0,174.08333333333334,12.0,1.7928571428571427
635.7144578313254,1019.3168674698795,1020.1138554216867,1028.4,1012.8,15.11987951807229,22.8,5.5,10.431325301204819,16.9,-1.8,0.0,75.644578313253,95.0,28.0,221.53012048192772,10.1,1.6487951807228916
413.471686746988,1018.0512048192771,1018.8451807228915,1026.5,1008.3,17.70963855421687,22.9,7.5,14.281325301204818,18.4,2.1,15.0,80.98192771084338,95.0,40.0,188.77710843373495,14.2,2.221686746987952
641.214371257485,1022.922754491018,1023.7179640718563,1028.5,1012.3,16.724550898203592,24.0,6.1,11.804191616766467,17.5,1.0,0.0,73.95808383233533,92.0,32.0,193.5748502994012,11.3,1.5479041916167664
568.1589285714285,1017.1255952380952,1017.9130952380953,1023.0,1010.9,18.40059523809524,23.8,9.1,14.270238095238096,18.3,6.8,11.0,77.60714285714286,93.0,46.0,210.11309523809524,11.2,2.0958333333333337
387.59940476190474,1014.8773809523809,1015.6440476190477,1024.8,1007.6,20.385714285714286,27.0,15.7,17.225,20.0,8.4,29.0,82.58928571428571,94.0,53.0,192.13690476190476,14.9,1.9535714285714285
597.1607142857143,1018.522619047619,1019.3125,1025.9,1009.8,19.455357142857142,25.1,13.2,16.07857142857143,19.5,11.4,41.800000000000004,81.52380952380952,93.0,49.0,195.30357142857142,9.6,1.556547619047619
779.6946428571429,1015.0494047619047,1015.7934523809523,1022.0,1008.9,21.41488095238095,25.9,13.8,16.85535714285714,20.2,9.3,3.0,76.25595238095238,91.0,39.0,169.16071428571428,14.3,2.063690476190476
655.0833333333334,1016.8470238095238,1017.6059523809523,1024.5,1006.2,20.58511904761905,28.8,14.1,15.174404761904762,20.7,8.1,9.200000000000001,72.0952380952381,92.0,38.0,189.28571428571428,12.9,2.211904761904762
530.0505952380952,1016.1422619047619,1016.9089285714286,1026.8,1005.0,20.547619047619047,25.4,15.8,17.09940476190476,20.2,10.9,6.0,81.77380952380952,93.0,42.0,145.8095238095238,13.4,1.782142857142857
664.9053571428572,1017.4369047619048,1018.210119047619,1027.8,1012.6,21.32857142857143,27.0,17.2,16.853571428571428,19.0,13.6,9.2,76.19642857142857,92.0,55.0,161.88095238095238,11.7,1.6976190476190476
929.1827380952382,1012.3113095238094,1013.0363095238096,1023.2,997.1,23.42202380952381,30.3,18.2,18.19404761904762,23.5,11.1,14.799999999999999,73.35714285714286,92.0,33.0,177.54166666666666,15.0,2.1482142857142854
730.2577380952381,1017.1232142857143,1017.8535714285714,1022.6,1013.9,23.217261904761905,26.8,17.6,18.77559523809524,22.2,13.4,61.4,76.7202380952381,92.0,49.0,130.05357142857142,10.9,1.7815476190476192
665.4178571428571,1012.3077380952382,1013.0214285714286,1016.9,1003.5,23.164285714285715,27.0,15.1,19.017857142857142,23.3,12.4,127.0,78.35119047619048,92.0,48.0,133.92261904761904,13.0,1.8494047619047618
949.0029761904761,1013.7934523809523,1014.5291666666666,1018.5,1004.3,22.48095238095238,30.4,14.1,16.173214285714284,22.1,7.7,20.6,69.02380952380952,93.0,31.0,162.625,13.1,2.075595238095238
